123,104,109,52,106.7
109,52,131,151,128.14
131,151,109,129,105.1
109,129,88,10,138.64
88,10,140,91,110.27
140,91,151,148,125.13
140,19,151,148,125.34
108,140,151,148,100.45
151,148,17,68,119.02
151,127,17,68,126.39
112,151,17,68,108.14
25,151,17,68,108.14
17,68,137,151,115.19
109,17,137,151,129.09
137,151,47,58,120.8
47,58,99,68,140.07
99,68,130,52,111.52
130,52,137,140,118.48
137,140,123,109,111.95
123,109,140,11,104.58
109,47,140,11,115.53
140,11,109,48,132.65
109,48,68,120,108.21
68,120,47,130,148.52
88,120,47,130,148.57
47,130,140,8,113.98
140,8,130,39,145.66
130,39,88,127,125.01
88,127,10,109,129.18
10,109,108,151,121.24
108,151,109,120,108.01
109,120,48,39,161.43
48,39,108,33,128.65
108,33,92,88,117.85
92,88,108,34,109.7
108,34,48,70,164.9
48,70,10,33,130.75
10,33,104,130,123.86
104,130,131,34,119.19
131,34,151,9,125.12
151,9,150,109,163.19
150,109,130,104,114.1
109,11,130,104,162.4
130,104,62,92,113.42
62,92,88,3,116.84
88,3,33,10,117.11
33,10,112,17,125.31
112,17,68,127,115.75
68,127,3,33,132.46
3,33,47,88,125.79
47,88,17,10,106.2
17,10,68,99,108.07
68,99,62,123,131.68
62,123,48,92,153.05
48,92,17,140,109.29
17,140,130,127,108.77
130,127,123,151,145.47
123,151,62,52,113.68
62,52,47,34,121.89
47,34,103,58,160.25
103,58,47,140,144.12
47,140,104,88,105.74
104,88,92,39,109.65
92,39,109,99,119.1
68,39,109,99,119.21
109,99,62,131,132.46
62,131,140,3,120.45
62,19,140,3,128.33
140,3,70,34,128.55
70,34,127,68,144.59
127,68,130,91,115.06
62,127,130,91,130.87
130,91,112,34,160.95
112,34,41,151,140.3
41,151,68,137,109.79
88,41,68,137,121.79
68,137,62,120,124.47
62,120,88,112,139.26
88,112,39,140,123.0
39,140,62,81,111.38
62,81,137,104,136.01
137,104,140,47,110.99
140,47,17,129,116.44
17,129,109,131,122.39
109,131,10,88,139.44
10,88,112,33,119.9
112,33,88,19,114.95
88,19,68,131,122.0
68,131,151,137,117.52
151,137,10,58,131.85
10,58,140,99,120.96
140,99,47,10,140.89
47,10,39,109,122.5
39,109,99,17,119.91
99,17,150,58,151.27
150,58,151,41,121.09
151,41,33,92,123.44
33,92,89,34,133.18
89,34,62,41,147.72
62,41,109,97,121.79
109,97,88,94,129.67
88,94,97,17,246.21
97,17,3,52,131.25
3,52,17,99,115.7
17,99,109,123,125.14
109,123,140,132,123.99
78,109,151,123,110.24
151,123,140,132,124.02
140,132,58,151,135.95
41,140,58,151,109.43
58,151,39,104,117.32
39,104,140,28,112.53
140,28,88,129,135.51
58,140,88,129,109.77
88,129,109,28,123.93
109,28,88,119,135.63
88,119,48,10,159.84
48,10,62,47,128.34
62,47,52,88,128.02
52,88,151,125,109.42
151,125,140,133,146.78
140,133,123,68,157.75
140,64,123,68,154.46
33,140,123,68,117.86
123,68,48,52,131.68
48,52,140,150,127.36
140,150,131,88,135.67
131,88,62,112,117.8
62,112,68,28,116.82
68,28,41,109,150.28
41,109,131,140,122.54
131,109,150,140,134.71
131,140,68,90,107.28
150,140,130,131,113.21
130,131,68,90,124.68
68,90,108,88,168.52
108,88,104,148,111.78
104,148,10,3,136.25
10,3,92,70,134.36
3,58,10,92,136.16
10,92,88,28,121.83
92,70,88,28,126.64
92,131,88,28,124.13
92,130,88,28,120.07
88,28,25,68,179.93
25,68,33,58,117.13
33,58,41,34,141.59
41,34,112,88,150.25
112,88,17,151,111.45
17,151,81,109,119.85
81,109,78,34,118.66
103,109,78,34,118.66
78,34,150,151,172.22
150,151,19,68,131.01
19,68,3,140,119.5
3,140,83,58,135.38
83,58,108,68,149.39
108,68,131,62,123.85
131,62,109,26,114.36
109,26,99,33,139.56
99,33,88,125,118.68
88,125,131,68,150.89
131,68,150,17,134.16
150,17,109,91,117.83
109,91,104,52,148.21
104,52,140,147,129.19
140,147,39,151,143.21
81,140,39,151,116.14
39,151,109,8,114.68
109,8,103,33,168.73
103,33,41,68,132.75
41,68,17,148,117.95
17,148,151,52,129.8
151,52,10,130,127.23
10,130,148,140,131.72
10,39,148,140,134.02
148,140,104,10,111.33
104,10,78,68,144.39
78,68,62,129,116.93
62,129,26,109,157.18
26,109,151,91,113.83
151,91,52,34,149.24
52,34,68,9,131.8
68,9,3,151,146.2
3,151,103,17,139.68
103,17,10,70,123.73
10,70,109,81,121.06
109,81,151,53,130.42
151,53,48,81,182.65
68,53,48,81,182.66
48,81,131,33,141.27
131,33,129,109,144.02
129,109,48,108,122.91
48,108,52,104,138.96
52,104,123,33,129.45
108,104,123,33,129.47
123,33,151,3,127.96
151,3,58,68,126.35
58,68,130,41,120.71
130,41,52,127,145.49
52,127,62,26,144.39
62,26,151,99,129.37
151,99,92,62,137.53
92,62,91,34,135.2
91,34,52,137,153.97
52,137,68,119,128.87
68,119,33,34,135.44
33,34,49,109,186.58
49,109,78,33,120.39
78,33,151,120,128.38
151,120,112,130,163.17
112,130,92,127,117.84
92,127,89,151,160.23
89,151,150,68,140.17
150,68,151,129,114.1
151,129,140,26,132.13
140,26,3,10,140.94
3,10,130,62,127.68
130,62,47,19,126.42
47,19,109,22,133.17
47,104,109,22,117.7
109,22,130,137,166.62
130,137,109,148,128.76
109,148,88,133,134.63
88,133,68,129,136.23
88,53,68,129,135.18
68,129,52,10,145.95
52,10,49,17,139.27
49,17,68,123,123.55
68,123,104,70,123.22
104,70,41,33,136.42
41,33,137,109,131.51
33,151,137,109,126.26
137,109,88,95,116.45
88,95,140,12,146.97
140,12,9,34,178.76
9,34,78,17,169.1
78,17,109,64,120.25
109,64,150,33,164.3
150,33,123,140,134.42
123,140,47,39,126.31
47,39,62,25,141.21
62,25,70,140,152.02
70,140,109,3,111.23
109,3,112,39,145.81
112,39,68,64,131.46
68,64,62,148,139.56
62,148,25,130,157.94
25,130,68,91,117.85
25,104,68,91,121.45
68,91,41,17,153.09
41,17,26,140,144.91
26,140,52,47,120.31
52,47,70,68,141.03
70,68,88,48,118.49
88,48,140,90,123.59
140,90,92,108,159.01
62,90,92,108,159.02
92,108,112,104,139.19
112,104,62,3,122.49
62,3,26,10,145.17
26,10,9,68,141.15
9,68,140,48,116.81
104,9,140,48,133.66
140,48,88,80,123.53
88,80,109,132,152.04
109,132,140,94,137.91
140,94,70,88,167.72
70,88,28,68,128.86
28,68,92,137,123.8
92,137,62,125,132.12
47,137,62,125,132.13
62,125,81,68,152.38
81,68,48,41,137.08
48,41,150,104,162.54
150,104,89,62,147.8
89,62,137,68,121.6
137,68,88,132,119.15
88,132,109,108,144.94
99,88,109,108,113.34
109,108,47,78,143.59
47,78,109,119,128.0
109,119,72,68,188.16
109,105,72,68,224.13
72,68,148,17,132.09
148,17,104,92,132.04
104,92,25,109,142.36
25,109,104,129,123.0
104,129,64,34,159.17
64,34,88,8,141.4
88,8,47,92,156.82
47,92,70,33,129.37
70,33,10,41,126.97
10,41,108,92,145.0
108,92,10,52,132.28
10,52,25,17,147.98
25,17,88,89,135.14
88,89,131,104,143.43
131,104,47,62,139.91
47,62,3,17,131.64
3,17,103,68,146.56
103,68,62,132,120.84
62,132,64,109,167.93
123,62,64,109,135.32
64,109,130,70,124.55
130,70,92,10,137.57
92,10,119,109,151.02
119,109,129,151,125.92
129,151,17,104,121.56
17,104,26,151,145.91
26,151,68,148,118.92
68,148,33,3,135.06
33,3,99,109,143.91
99,109,33,127,117.11
33,127,88,99,143.84
88,99,9,151,157.28
9,151,92,41,120.92
92,41,52,151,149.55
52,151,140,139,115.9
140,139,104,123,187.38
104,123,140,78,132.37
104,108,140,78,126.7
140,78,123,17,155.22
123,17,140,30,128.4
140,30,109,125,144.32
109,125,130,81,146.5
130,81,34,109,135.49
34,109,33,62,117.6
103,34,33,62,141.72
33,62,140,80,118.91
140,80,64,151,196.01
64,151,10,131,124.21
10,131,26,34,153.82
26,34,33,148,141.83
33,148,137,62,145.8
137,62,52,39,128.73
52,39,78,130,163.97
78,130,104,127,128.6
104,127,48,53,162.66
48,53,135,151,200.6
135,151,123,58,130.09
123,58,140,49,130.45
70,58,140,49,130.46
140,49,123,88,169.22
123,88,52,130,126.3
52,130,48,123,136.89
48,123,76,68,187.22
76,68,130,3,125.67
64,68,130,3,125.68
130,3,39,68,143.28
39,68,48,112,139.63
48,112,148,109,149.33
148,109,10,19,121.74
10,19,129,68,144.97
129,68,99,151,129.27
99,151,140,136,116.96
140,136,97,151,206.89
97,151,104,120,122.58
104,120,92,91,154.52
92,91,48,131,172.48
48,131,88,12,131.39
88,12,33,70,153.51
33,70,48,120,161.91
48,120,81,17,172.5
81,17,92,3,137.32
92,3,97,140,167.65
97,140,3,34,130.02
52,140,3,34,130.06
3,34,108,17,153.98
108,17,151,133,132.27
151,133,17,127,154.58
17,127,151,47,136.64
151,47,48,89,143.37
48,89,108,137,153.23
108,137,10,148,142.41
10,148,33,137,137.06
33,137,28,151,159.52
28,151,92,52,122.81
92,52,10,127,133.82
10,127,81,33,157.16
81,33,151,112,133.98
151,112,78,88,152.58
78,88,125,151,132.87
125,151,130,99,125.42
130,99,28,109,154.59
28,109,17,120,128.61
17,120,3,127,163.31
3,127,130,125,142.53
130,125,17,39,151.36
17,39,148,151,140.74
148,151,48,137,137.47
48,137,109,9,134.18
109,9,26,33,175.89
26,33,41,88,139.62
41,88,89,68,135.13
89,68,112,129,126.78
112,129,8,17,155.8
8,17,89,109,151.72
89,109,129,17,128.53
129,17,91,68,159.19
91,68,62,11,123.88
62,11,10,104,150.87
10,104,151,8,124.87
151,8,109,94,141.39
109,94,64,140,191.24
64,140,81,151,123.03
81,151,25,62,139.74
25,62,119,88,145.39
119,88,3,109,130.53
3,109,68,94,121.36
68,94,26,17,196.69
26,17,48,127,154.39
48,127,108,130,160.78
108,130,89,70,141.22
89,70,130,120,149.96
130,120,150,10,184.87
41,130,150,10,156.19
150,10,78,140,151.86
78,140,109,133,116.66
109,133,52,92,160.4
52,92,81,88,138.91
81,88,127,151,130.39
127,151,64,33,139.55
64,33,123,34,140.01
123,34,108,62,155.45
123,39,108,62,143.06
108,62,112,137,133.22
112,137,150,52,154.75
150,52,70,151,142.31
70,151,33,104,123.21
33,104,140,119,123.26
140,119,62,99,147.62
62,99,103,70,166.39
103,70,136,68,185.13
136,68,62,53,124.81
62,53,88,11,160.42
88,11,103,140,181.21
103,140,137,33,125.17
137,33,17,58,124.15
17,58,62,108,149.65
41,58,62,108,149.66
62,108,81,34,151.96
81,34,47,99,166.56
47,99,33,52,134.31
33,52,140,95,137.66
140,95,47,52,188.7
47,52,120,68,138.86
120,68,131,17,132.61
26,68,131,17,132.63
131,17,130,47,142.03
130,47,140,89,131.9
140,89,148,33,166.36
148,33,140,111,133.58
140,111,151,78,155.85
151,78,52,19,153.55
52,19,92,148,152.04
92,148,68,81,139.23
68,81,109,90,134.43
109,90,48,47,190.13
48,47,52,120,138.98
52,120,140,43,148.41
140,43,151,48,145.19
151,48,30,68,151.43
30,68,19,62,129.45
19,62,39,33,125.4
62,48,39,33,131.73
39,33,9,140,149.87
9,140,120,109,129.62
120,109,140,86,121.46
140,86,99,127,166.25
140,97,99,127,156.55
99,127,123,130,160.19
123,130,28,17,142.22
28,17,88,26,140.2
88,26,64,17,165.6
64,17,148,68,135.26
148,68,10,62,129.91
10,62,89,88,150.55
89,88,140,87,119.23
140,87,3,130,185.01
3,130,10,137,127.5
10,137,59,109,175.98
59,109,129,140,130.59
129,140,48,78,136.93
48,78,97,68,174.99
97,68,103,151,140.2
103,151,62,80,128.68
62,80,140,15,162.49
140,15,9,109,180.08
9,109,151,89,122.96
151,89,112,10,159.94
112,10,68,103,123.43
68,103,78,92,178.26
78,92,103,52,152.76
103,52,104,131,136.09
104,131,109,53,135.02
109,53,48,3,191.63
48,3,8,151,149.84
8,151,10,129,128.63
10,129,68,47,138.89
68,47,104,41,136.65
104,41,17,92,137.24
17,92,62,64,136.43
62,64,8,68,163.2
8,68,92,81,130.46
92,81,10,99,157.02
10,99,151,11,139.14
151,11,140,113,148.39
140,113,68,22,147.27
68,22,130,48,175.13
130,48,41,39,137.88
41,39,17,88,143.53
17,88,109,143,120.0
109,143,49,33,207.92
49,33,88,105,129.17
88,105,112,52,173.4
112,52,130,11,139.24
130,11,47,148,164.91
130,108,47,148,150.38
47,148,112,131,160.77
112,131,49,68,160.97
49,68,150,39,144.8
150,39,151,132,136.61
151,132,109,72,151.91
109,72,10,112,148.04
10,112,17,53,133.58
17,53,34,68,165.49
34,68,70,62,130.74
34,151,70,62,130.95
70,62,123,137,133.75
123,137,88,49,148.25
88,49,129,33,158.56
129,33,3,88,139.15
3,88,151,19,122.39
151,19,130,148,154.63
130,148,5,68,187.57
5,68,58,109,127.81
58,109,83,68,152.69
83,68,34,140,127.1
34,140,3,137,134.5
3,137,39,10,146.1
39,10,112,62,142.23
112,62,47,120,135.89
47,120,49,10,194.54
49,10,25,58,151.23
25,58,47,108,160.47
26,58,47,108,160.48
47,108,151,26,133.84
151,26,109,7,137.29
109,7,33,47,161.23
33,47,8,10,145.66
8,10,49,140,148.56
99,10,49,140,148.56
49,140,19,109,132.62
19,109,151,64,124.67
151,64,111,68,181.06
111,68,33,130,129.18
33,130,119,151,154.17
119,151,68,125,125.5
68,125,140,22,160.29
140,22,88,90,183.21
88,90,47,127,174.29
47,127,48,19,168.54
48,19,130,94,155.42
130,94,62,9,172.01
130,123,62,9,139.82
62,9,48,99,175.86
48,99,140,25,147.03
140,25,88,64,144.07
88,64,108,39,167.18
108,39,58,33,144.7
25,39,58,33,144.73
58,33,62,30,140.53
108,58,62,30,153.2
62,30,112,127,168.84
112,127,48,129,169.01
48,129,62,78,161.05
62,78,103,39,183.78
103,39,9,88,152.52
9,88,33,123,122.16
33,123,104,81,133.43
104,81,130,129,148.63
130,129,39,88,150.74
39,88,76,33,156.67
76,33,8,140,145.41
8,140,112,99,130.72
112,99,39,34,152.46
39,34,3,41,166.03
3,41,130,64,142.16
130,64,150,34,174.29
150,34,25,92,193.79
25,92,97,33,158.92
97,33,88,5,131.34
88,5,41,137,180.15
41,137,150,123,159.22
150,123,56,68,164.23
56,68,151,25,125.2
151,25,33,94,146.36
33,94,68,78,155.86
68,78,17,34,139.74
17,34,25,88,194.03
25,88,131,39,131.83
131,39,88,150,144.87
88,150,130,133,146.26
130,133,48,148,186.49
48,148,62,22,155.89
62,22,140,20,171.75
140,20,92,120,167.14
92,120,88,25,156.47
88,25,68,108,138.6
68,108,130,19,142.84
130,19,140,103,146.23
140,103,33,120,139.14
33,120,52,3,158.0
33,41,52,3,157.58
52,3,47,28,150.09
47,28,92,99,156.47
92,99,49,151,171.2
49,151,93,34,151.9
109,49,93,34,198.44
93,34,9,104,161.7
9,104,140,35,128.46
140,35,76,17,264.15
76,17,47,123,153.24
47,123,116,68,187.05
123,92,116,68,163.7
116,68,88,139,129.14
88,139,93,109,220.77
93,109,89,140,158.14
89,140,9,33,131.76
9,33,10,91,136.73
10,91,137,58,167.29
137,58,140,135,138.5
140,135,120,58,181.31
120,58,33,78,145.71
33,78,62,49,155.89
62,49,39,58,153.19
39,58,148,88,163.95
148,88,83,17,152.47
83,17,26,88,156.1
26,88,33,19,123.98
33,19,151,28,148.34
151,28,109,56,143.44
109,56,133,140,219.59
133,140,3,19,137.57
3,19,135,68,199.44
135,68,112,92,133.71
68,11,112,92,155.08
112,92,97,88,160.55
97,88,89,33,142.15
89,33,62,28,142.79
62,28,47,41,164.57
47,41,112,19,159.81
47,131,112,19,147.47
112,19,127,109,160.87
127,109,70,92,132.87
70,92,130,28,139.71
130,28,9,17,166.61
9,17,41,104,149.85
41,104,126,109,197.91
126,109,88,111,128.54
88,111,52,112,184.69
103,88,52,112,134.82
52,112,33,8,138.36
33,8,130,78,167.16
130,78,151,111,135.07
151,111,19,140,173.69
19,140,123,81,134.25
140,72,123,81,179.77
123,81,129,10,153.89
129,10,83,33,159.78
83,33,10,72,137.53
10,72,131,112,159.92
131,112,151,94,136.15
151,94,86,109,201.83
86,109,140,56,127.03
140,56,130,112,184.86
130,112,88,72,140.36
88,72,53,68,177.88
53,68,97,34,151.99
97,34,39,17,156.7
39,17,137,41,152.46
137,41,39,120,145.82
39,120,151,49,149.16
151,49,3,70,161.25
3,70,25,52,174.12
25,52,59,151,169.9
59,151,108,129,136.0
108,129,70,17,173.88
70,17,113,151,169.68
105,17,113,151,169.7
113,151,39,130,134.86
39,130,68,8,130.26
150,130,68,8,130.29
68,8,17,130,144.61
17,130,62,12,141.79
62,12,112,41,167.8
112,41,17,19,142.39
17,19,130,89,158.89
130,89,10,8,153.21
10,8,49,58,191.86
49,58,151,72,139.81
151,72,88,97,157.86
88,97,109,87,135.57
109,87,26,39,206.81
26,39,151,119,141.3
151,119,34,17,151.34
34,17,86,68,175.74
86,68,39,148,138.83
68,48,39,148,138.12
68,89,39,148,152.35
39,148,25,112,170.9
25,112,68,59,133.91
68,59,151,139,148.92
151,139,88,56,178.83
88,56,41,131,176.24
41,131,25,33,168.04
25,33,47,112,147.18
47,112,140,59,136.29
140,59,68,25,150.79
68,25,64,52,164.3
64,52,112,81,148.9
112,81,123,52,158.09
123,52,68,26,134.59
68,26,81,92,161.05
81,92,9,10,150.77
9,10,123,41,161.6
123,41,47,49,162.78
47,49,8,109,167.71
8,109,19,58,135.39
91,109,62,8,131.73
62,8,19,58,158.8
19,58,39,41,156.5
39,41,88,136,145.66
88,136,17,52,161.79
17,52,133,25,158.86
133,25,33,39,149.96
33,39,124,109,183.41
124,109,68,133,130.09
68,133,130,9,165.39
130,9,126,68,208.63
126,68,99,70,139.44
99,70,91,33,170.77
91,33,43,109,171.44
43,109,62,91,132.1
62,91,52,70,165.17
91,151,52,70,142.55
52,70,112,108,157.66
112,108,86,151,182.65
86,151,78,10,146.76
78,10,136,88,154.31
136,88,104,99,129.48
104,99,64,58,163.2
64,58,76,109,205.64
76,109,68,150,130.37
68,150,119,33,171.22
119,33,137,92,146.0
137,92,33,81,135.77
33,81,92,11,150.61
92,11,47,129,171.28
47,129,19,151,162.77
92,129,19,151,162.78
19,151,68,132,130.94
120,151,68,132,130.95
68,132,70,41,168.12
70,41,93,58,181.51
93,58,133,68,179.29
133,68,83,52,157.21
83,52,108,70,159.16
83,109,108,70,144.73
108,70,48,91,172.56
48,91,47,8,176.61
47,8,130,25,169.81
130,25,140,79,156.76
130,139,140,79,166.51
140,79,17,3,159.44
17,3,25,81,177.11
25,81,33,28,146.68
33,28,109,25,146.76
109,25,104,3,144.61
104,3,132,140,157.78
132,140,104,19,128.44
48,132,104,19,174.81
104,19,140,14,150.73
140,14,81,104,225.75
81,104,49,34,165.56
49,34,133,151,182.77
133,151,130,8,136.05
130,8,28,33,165.85
28,33,93,68,184.69
93,68,137,34,141.44
137,34,92,19,161.24
92,19,130,20,161.47
130,20,147,109,219.21
147,109,127,140,136.56
127,140,92,9,132.65
92,9,130,53,158.15
130,53,68,116,151.18
68,116,140,124,162.46
140,124,8,33,180.33
8,33,43,68,173.0
43,68,48,12,151.55
48,12,88,116,169.32
88,116,112,53,177.57
112,53,91,140,210.54
91,140,136,33,147.14
136,33,39,92,152.17
39,92,90,68,159.01
90,68,39,108,141.61
39,108,120,34,157.66
120,34,68,95,149.43
68,95,39,81,177.65
39,81,92,123,152.12
92,123,150,62,174.51
150,62,92,80,141.24
92,80,59,68,271.79
59,68,19,10,138.85
19,10,151,90,139.39
151,90,58,52,155.47
58,52,137,39,144.85
137,39,135,109,179.62
135,109,68,49,132.14
68,49,108,10,174.97
108,10,113,109,177.25
113,109,127,17,137.21
52,113,127,17,170.35
127,17,92,47,149.34
92,47,131,58,151.49
131,58,25,10,169.25
131,130,25,10,152.95
25,10,97,58,162.63
97,58,132,68,186.57
132,68,136,140,155.68
136,140,68,43,127.06
68,43,108,127,187.55
108,127,132,151,179.69
132,151,112,47,148.14
112,47,99,140,148.9
99,140,33,108,130.78
33,108,104,112,145.21
33,112,151,95,140.4
104,112,151,95,140.41
151,95,109,35,161.46
109,35,17,81,188.48
17,81,48,64,181.62
48,64,3,92,155.34
3,92,140,105,136.36
140,105,88,22,168.05
88,22,52,53,178.78
52,53,91,10,211.63
91,10,127,130,148.52
127,130,140,31,140.23
140,31,17,108,172.91
17,108,88,30,144.57
17,41,88,30,148.74
88,30,131,127,167.75
131,127,58,17,157.89
58,17,104,12,147.56
104,12,135,140,241.54
135,140,137,10,136.17
137,10,144,68,168.72
144,68,41,92,139.11
41,92,10,48,147.6
10,48,140,93,140.05
140,93,127,33,173.43
127,33,103,10,162.29
103,10,140,83,138.97
140,83,48,9,184.78
48,9,151,80,147.9
151,80,33,64,183.3
33,64,62,143,156.57
62,143,90,109,184.82
90,109,99,41,143.02
99,41,25,123,179.73
25,123,109,135,141.62
109,135,103,127,198.63
103,127,119,140,178.93
119,140,58,112,131.76
58,112,104,47,147.15
104,47,64,10,159.87
64,10,141,151,192.65
141,151,113,88,158.39
113,88,70,104,137.67
70,104,112,123,155.13
112,123,86,140,171.76
86,140,92,94,134.67
92,94,33,53,164.81
33,53,99,58,179.88
99,58,109,59,151.21
109,59,64,88,175.31
64,88,52,99,140.36
52,99,34,10,156.14
34,10,70,131,146.21
70,131,8,58,166.19
8,58,68,86,146.41
68,86,127,10,167.25
68,144,127,10,187.91
127,10,76,58,167.7
76,58,88,138,159.98
126,58,88,138,159.99
88,138,52,8,213.54
52,8,109,150,154.05
109,150,15,88,177.02
15,88,25,41,152.61
25,41,59,140,189.35
59,140,148,92,135.5
148,92,88,93,142.94
88,93,58,130,154.54
58,130,92,48,136.59
92,48,140,143,140.87
140,143,136,34,231.88
140,134,136,34,213.64
136,34,151,30,151.5
151,30,119,34,199.89
119,34,151,87,151.54
151,87,47,11,216.81
47,11,108,112,182.35
108,112,2,68,193.91
2,68,47,12,151.26
47,12,90,151,204.77
90,151,97,112,157.98
97,112,17,131,143.45
17,131,62,97,146.3
62,97,89,17,196.64
89,17,124,68,183.4
124,68,88,43,136.1
88,43,52,148,171.55
52,148,150,92,187.83
150,92,47,3,155.71
47,3,99,34,159.65
99,34,10,103,156.48
10,103,134,68,208.75
134,68,137,17,144.44
137,17,129,58,144.59
129,58,10,64,157.91
10,64,39,12,160.98
64,130,39,12,143.07
39,12,3,131,174.58
3,131,32,68,197.99
64,3,32,68,216.64
32,68,113,34,163.07
113,34,141,68,222.95
141,68,72,17,162.2
72,17,43,151,183.92
43,151,108,131,141.96
108,131,34,33,143.69
34,33,123,10,152.84
123,10,131,52,149.48
131,52,10,28,147.76
10,28,143,151,209.51
143,151,93,33,159.52
93,33,19,88,153.85
133,33,19,88,153.85
19,88,81,130,140.75
81,130,28,34,154.05
28,34,68,93,152.25
68,93,81,39,180.14
81,39,130,132,154.46
130,132,99,92,186.08
99,92,88,87,143.91
88,87,140,5,166.72
140,5,109,80,167.4
109,80,88,20,180.15
88,20,68,105,160.13
68,105,120,33,193.58
